"Competencia";"is_total";"Tipo_Movimentacao";"cnae_subclasse";"Quantidade"
"Jun/2009";FALSE;"Desligamento por aposentadoria";"2451";1
"Jun/2009";FALSE;"Desligamento por aposentadoria";"2452";1
"Jun/2009";FALSE;"Desligamento por morte";"2451";7
"Jun/2009";FALSE;"Desligamento por morte";"2452";3
"Mai/2009";FALSE;"Admissão por primeiro emprego";"2451";80
"Mai/2009";FALSE;"Admissão por primeiro emprego";"2452";33
"Mai/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";558
"Mai/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";409
"Mai/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1442
"Mai/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";462
"Mai/2009";FALSE;"Desligamento por demissão com justa causa";"2451";14
"Mai/2009";FALSE;"Desligamento por demissão com justa causa";"2452";6
"Mai/2009";FALSE;"Desligamento a pedido";"2451";145
"Mai/2009";FALSE;"Desligamento a pedido";"2452";62
"Mai/2009";FALSE;"Desligamento por aposentadoria";"2451";4
"Mai/2009";FALSE;"Desligamento por aposentadoria";"2452";0
"Mai/2009";FALSE;"Desligamento por morte";"2451";10
"Mai/2009";FALSE;"Desligamento por morte";"2452";0
"Abr/2009";FALSE;"Admissão por primeiro emprego";"2451";96
"Abr/2009";FALSE;"Admissão por primeiro emprego";"2452";23
"Abr/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";576
"Abr/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";311
"Abr/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";2211
"Abr/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";486
"Abr/2009";FALSE;"Desligamento por demissão com justa causa";"2451";17
"Abr/2009";FALSE;"Desligamento por demissão com justa causa";"2452";6
"Abr/2009";FALSE;"Desligamento a pedido";"2451";133
"Abr/2009";FALSE;"Desligamento a pedido";"2452";67
"Abr/2009";FALSE;"Desligamento por aposentadoria";"2451";2
"Abr/2009";FALSE;"Desligamento por aposentadoria";"2452";0
"Abr/2009";FALSE;"Desligamento por morte";"2451";6
"Abr/2009";FALSE;"Desligamento por morte";"2452";2
"Mar/2009";FALSE;"Admissão por primeiro emprego";"2451";87
"Mar/2009";FALSE;"Admissão por primeiro emprego";"2452";29
"Mar/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";517
"Mar/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";326
"Mar/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";2909
"Mar/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";580
"Mar/2009";FALSE;"Desligamento por demissão com justa causa";"2451";18
"Mar/2009";FALSE;"Desligamento por demissão com justa causa";"2452";9
"Mar/2009";FALSE;"Desligamento a pedido";"2451";196
"Mar/2009";FALSE;"Desligamento a pedido";"2452";83
"Mar/2009";FALSE;"Desligamento por morte";"2451";9
"Mar/2009";FALSE;"Desligamento por morte";"2452";1
"Fev/2009";FALSE;"Admissão por primeiro emprego";"2451";135
"Fev/2009";FALSE;"Admissão por primeiro emprego";"2452";42
"Fev/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";616
"Fev/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";286
"Fev/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";2334
"Fev/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";881
"Fev/2009";FALSE;"Desligamento por demissão com justa causa";"2451";21
"Fev/2009";FALSE;"Desligamento por demissão com justa causa";"2452";6
"Fev/2009";FALSE;"Desligamento a pedido";"2451";172
"Fev/2009";FALSE;"Desligamento a pedido";"2452";54
"Fev/2009";FALSE;"Desligamento por aposentadoria";"2451";1
"Fev/2009";FALSE;"Desligamento por aposentadoria";"2452";2
"Fev/2009";FALSE;"Desligamento por morte";"2451";5
"Fev/2009";FALSE;"Desligamento por morte";"2452";1
"Jan/2009";FALSE;"Admissão por primeiro emprego";"2451";91
"Jan/2009";FALSE;"Admissão por primeiro emprego";"2452";52
"Jan/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";682
"Jan/2009";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";313
"Jan/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";3545
"Jan/2009";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";827
"Jan/2009";FALSE;"Desligamento por demissão com justa causa";"2451";14
"Jan/2009";FALSE;"Desligamento por demissão com justa causa";"2452";5
"Jan/2009";FALSE;"Desligamento a pedido";"2451";218
"Jan/2009";FALSE;"Desligamento a pedido";"2452";76
"Jan/2009";FALSE;"Desligamento por morte";"2451";12
"Jan/2009";FALSE;"Desligamento por morte";"2452";2
"Dez/2008";FALSE;"Admissão por primeiro emprego";"2451";48
"Dez/2008";FALSE;"Admissão por primeiro emprego";"2452";16
"Dez/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";451
"Dez/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";187
"Dez/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1746
"Dez/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";606
"Dez/2008";FALSE;"Desligamento por demissão com justa causa";"2451";15
"Dez/2008";FALSE;"Desligamento por demissão com justa causa";"2452";3
"Dez/2008";FALSE;"Desligamento a pedido";"2451";194
"Dez/2008";FALSE;"Desligamento a pedido";"2452";58
"Dez/2008";FALSE;"Desligamento por aposentadoria";"2451";1
"Dez/2008";FALSE;"Desligamento por aposentadoria";"2452";1
"Dez/2008";FALSE;"Desligamento por morte";"2451";5
"Dez/2008";FALSE;"Desligamento por morte";"2452";3
"Nov/2008";FALSE;"Admissão por primeiro emprego";"2451";97
"Nov/2008";FALSE;"Admissão por primeiro emprego";"2452";41
"Nov/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";965
"Nov/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";377
"Nov/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";2113
"Nov/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";671
"Nov/2008";FALSE;"Desligamento por demissão com justa causa";"2451";28
"Nov/2008";FALSE;"Desligamento por demissão com justa causa";"2452";8
"Nov/2008";FALSE;"Desligamento a pedido";"2451";318
"Nov/2008";FALSE;"Desligamento a pedido";"2452";107
"Nov/2008";FALSE;"Desligamento por aposentadoria";"2451";2
"Nov/2008";FALSE;"Desligamento por aposentadoria";"2452";1
"Nov/2008";FALSE;"Desligamento por morte";"2451";10
"Nov/2008";FALSE;"Desligamento por morte";"2452";1
"Out/2008";FALSE;"Admissão por primeiro emprego";"2451";170
"Out/2008";FALSE;"Admissão por primeiro emprego";"2452";68
"Out/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1817
"Out/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";587
"Out/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1462
"Out/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";494
"Out/2008";FALSE;"Desligamento por demissão com justa causa";"2451";24
"Out/2008";FALSE;"Desligamento por demissão com justa causa";"2452";7
"Out/2008";FALSE;"Desligamento a pedido";"2451";522
"Out/2008";FALSE;"Desligamento a pedido";"2452";138
"Out/2008";FALSE;"Desligamento por aposentadoria";"2451";3
"Out/2008";FALSE;"Desligamento por aposentadoria";"2452";1
"Out/2008";FALSE;"Desligamento por morte";"2451";7
"Out/2008";FALSE;"Desligamento por morte";"2452";0
"Set/2008";FALSE;"Admissão por primeiro emprego";"2451";166
"Set/2008";FALSE;"Admissão por primeiro emprego";"2452";59
"Set/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1857
"Set/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";655
"Set/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1199
"Set/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";423
"Set/2008";FALSE;"Desligamento por demissão com justa causa";"2451";37
"Set/2008";FALSE;"Desligamento por demissão com justa causa";"2452";4
"Set/2008";FALSE;"Desligamento a pedido";"2451";456
"Set/2008";FALSE;"Desligamento a pedido";"2452";138
"Set/2008";FALSE;"Desligamento por aposentadoria";"2451";1
"Set/2008";FALSE;"Desligamento por aposentadoria";"2452";1
"Set/2008";FALSE;"Desligamento por morte";"2451";10
"Set/2008";FALSE;"Desligamento por morte";"2452";3
"Ago/2008";FALSE;"Admissão por primeiro emprego";"2451";210
"Ago/2008";FALSE;"Admissão por primeiro emprego";"2452";65
"Ago/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1971
"Ago/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";575
"Ago/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1459
"Ago/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";422
"Ago/2008";FALSE;"Desligamento por demissão com justa causa";"2451";32
"Ago/2008";FALSE;"Desligamento por demissão com justa causa";"2452";7
"Ago/2008";FALSE;"Desligamento a pedido";"2451";465
"Ago/2008";FALSE;"Desligamento a pedido";"2452";146
"Ago/2008";FALSE;"Desligamento por aposentadoria";"2451";3
"Ago/2008";FALSE;"Desligamento por aposentadoria";"2452";0
"Ago/2008";FALSE;"Desligamento por morte";"2451";6
"Ago/2008";FALSE;"Desligamento por morte";"2452";2
"Jul/2008";FALSE;"Admissão por primeiro emprego";"2451";228
"Jul/2008";FALSE;"Admissão por primeiro emprego";"2452";85
"Jul/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1995
"Jul/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";673
"Jul/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1523
"Jul/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";432
"Jul/2008";FALSE;"Desligamento por demissão com justa causa";"2451";38
"Jul/2008";FALSE;"Desligamento por demissão com justa causa";"2452";7
"Jul/2008";FALSE;"Desligamento a pedido";"2451";454
"Jul/2008";FALSE;"Desligamento a pedido";"2452";129
"Jul/2008";FALSE;"Desligamento por aposentadoria";"2451";2
"Jul/2008";FALSE;"Desligamento por aposentadoria";"2452";0
"Jul/2008";FALSE;"Desligamento por morte";"2451";9
"Jul/2008";FALSE;"Desligamento por morte";"2452";2
"Jun/2008";FALSE;"Admissão por primeiro emprego";"2451";196
"Jun/2008";FALSE;"Admissão por primeiro emprego";"2452";83
"Jun/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1906
"Jun/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";631
"Jun/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1264
"Jun/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";453
"Jun/2008";FALSE;"Desligamento por demissão com justa causa";"2451";25
"Jun/2008";FALSE;"Desligamento por demissão com justa causa";"2452";5
"Jun/2008";FALSE;"Desligamento a pedido";"2451";388
"Jun/2008";FALSE;"Desligamento a pedido";"2452";102
"Jun/2008";FALSE;"Desligamento por aposentadoria";"2451";7
"Jun/2008";FALSE;"Desligamento por aposentadoria";"2452";0
"Jun/2008";FALSE;"Desligamento por morte";"2451";9
"Jun/2008";FALSE;"Desligamento por morte";"2452";4
"Mai/2008";FALSE;"Admissão por primeiro emprego";"2451";237
"Mai/2008";FALSE;"Admissão por primeiro emprego";"2452";46
"Mai/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1648
"Mai/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";519
"Mai/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1256
"Mai/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";436
"Mai/2008";FALSE;"Desligamento por demissão com justa causa";"2451";15
"Mai/2008";FALSE;"Desligamento por demissão com justa causa";"2452";8
"Mai/2008";FALSE;"Desligamento a pedido";"2451";372
"Mai/2008";FALSE;"Desligamento a pedido";"2452";85
"Mai/2008";FALSE;"Desligamento por aposentadoria";"2451";2
"Mai/2008";FALSE;"Desligamento por aposentadoria";"2452";0
"Mai/2008";FALSE;"Desligamento por morte";"2451";15
"Mai/2008";FALSE;"Desligamento por morte";"2452";3
"Abr/2008";FALSE;"Admissão por primeiro emprego";"2451";236
"Abr/2008";FALSE;"Admissão por primeiro emprego";"2452";76
"Abr/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1979
"Abr/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";554
"Abr/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1259
"Abr/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";422
"Abr/2008";FALSE;"Desligamento por demissão com justa causa";"2451";16
"Abr/2008";FALSE;"Desligamento por demissão com justa causa";"2452";4
"Abr/2008";FALSE;"Desligamento a pedido";"2451";396
"Abr/2008";FALSE;"Desligamento a pedido";"2452";117
"Abr/2008";FALSE;"Desligamento por aposentadoria";"2451";2
"Abr/2008";FALSE;"Desligamento por aposentadoria";"2452";0
"Abr/2008";FALSE;"Desligamento por morte";"2451";5
"Abr/2008";FALSE;"Desligamento por morte";"2452";3
"Mar/2008";FALSE;"Admissão por primeiro emprego";"2451";270
"Mar/2008";FALSE;"Admissão por primeiro emprego";"2452";64
"Mar/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1881
"Mar/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";562
"Mar/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1169
"Mar/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";432
"Mar/2008";FALSE;"Desligamento por demissão com justa causa";"2451";6
"Mar/2008";FALSE;"Desligamento por demissão com justa causa";"2452";5
"Mar/2008";FALSE;"Desligamento a pedido";"2451";345
"Mar/2008";FALSE;"Desligamento a pedido";"2452";117
"Mar/2008";FALSE;"Desligamento por aposentadoria";"2451";5
"Mar/2008";FALSE;"Desligamento por aposentadoria";"2452";1
"Mar/2008";FALSE;"Desligamento por morte";"2451";9
"Mar/2008";FALSE;"Desligamento por morte";"2452";4
"Fev/2008";FALSE;"Admissão por primeiro emprego";"2451";285
"Fev/2008";FALSE;"Admissão por primeiro emprego";"2452";80
"Fev/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";2100
"Fev/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";549
"Fev/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";1179
"Fev/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";535
"Fev/2008";FALSE;"Desligamento por demissão com justa causa";"2451";17
"Fev/2008";FALSE;"Desligamento por demissão com justa causa";"2452";12
"Fev/2008";FALSE;"Desligamento a pedido";"2451";394
"Fev/2008";FALSE;"Desligamento a pedido";"2452";98
"Fev/2008";FALSE;"Desligamento por aposentadoria";"2451";4
"Fev/2008";FALSE;"Desligamento por aposentadoria";"2452";0
"Fev/2008";FALSE;"Desligamento por morte";"2451";11
"Fev/2008";FALSE;"Desligamento por morte";"2452";6
"Jan/2008";FALSE;"Admissão por primeiro emprego";"2451";189
"Jan/2008";FALSE;"Admissão por primeiro emprego";"2452";77
"Jan/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";1747
"Jan/2008";FALSE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";557
"Jan/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";995
"Jan/2008";FALSE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";383
"Jan/2008";FALSE;"Desligamento por demissão com justa causa";"2451";18
"Jan/2008";FALSE;"Desligamento por demissão com justa causa";"2452";9
"Jan/2008";FALSE;"Desligamento a pedido";"2451";332
"Jan/2008";FALSE;"Desligamento a pedido";"2452";102
"Jan/2008";FALSE;"Desligamento por aposentadoria";"2451";5
"Jan/2008";FALSE;"Desligamento por aposentadoria";"2452";1
"Jan/2008";FALSE;"Desligamento por morte";"2451";12
"Jan/2008";FALSE;"Desligamento por morte";"2452";2
"Total";TRUE;"Admissão por primeiro emprego";"2451";29441
"Total";TRUE;"Admissão por primeiro emprego";"2452";6170
"Total";TRUE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2451";161869
"Total";TRUE;"Admissão por reemprego, reint, e Contr de trabalho por prazo det";"2452";62429
"Total";TRUE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2451";152895
"Total";TRUE;"Desligamento por demissão sem justa causa, térm de contrato prz det, térm contrato";"2452";55294
"Total";TRUE;"Desligamento por demissão com justa causa";"2451";3446
